10,1,277.43,182.62,34.39,85.14,-1,-1.000000,-1,-1
10,2,143.81,185.68,34.76,78.86,-1,-1.000000,-1,-1
10,3,390.44,183.56,40.01,99.86,-1,-1.000000,-1,-1
10,4,191.63,196.43,29.35,63.61,-1,-1.000000,-1,-1
10,5,115.29,190.82,31.40,74.18,-1,-1.000000,-1,-1
10,6,516.23,180.60,41.99,98.18,-1,-1.000000,-1,-1
10,7,423.92,188.14,36.52,84.59,-1,-1.000000,-1,-1
10,8,448.59,188.88,31.10,82.71,-1,-1.000000,-1,-1
10,11,226.54,197.87,20.26,53.10,-1,-1.000000,-1,-1
11,1,270.04,181.32,35.67,88.13,-1,-1.000000,-1,-1
11,2,139.50,185.18,34.92,79.79,-1,-1.000000,-1,-1
11,3,389.78,183.06,40.70,101.09,-1,-1.000000,-1,-1
11,4,184.27,196.80,28.62,62.63,-1,-1.000000,-1,-1
11,5,110.71,189.51,32.27,76.34,-1,-1.000000,-1,-1
11,6,514.34,182.56,41.22,96.50,-1,-1.000000,-1,-1
11,7,420.72,187.21,37.26,86.39,-1,-1.000000,-1,-1
11,8,444.54,184.29,30.62,82.28,-1,-1.000000,-1,-1
11,11,221.82,198.16,20.37,53.16,-1,-1.000000,-1,-1
12,1,262.54,180.85,36.58,89.87,-1,-1.000000,-1,-1
12,2,134.78,184.33,35.26,81.45,-1,-1.000000,-1,-1
12,3,392.40,184.86,40.74,100.85,-1,-1.000000,-1,-1
12,4,176.85,196.26,28.61,62.93,-1,-1.000000,-1,-1
12,5,105.41,187.71,33.21,78.44,-1,-1.000000,-1,-1
12,6,511.73,182.69,41.20,96.45,-1,-1.000000,-1,-1
12,7,417.61,187.54,37.99,87.71,-1,-1.000000,-1,-1
12,8,441.09,184.65,30.96,82.91,-1,-1.000000,-1,-1
12,11,216.89,197.53,20.90,54.55,-1,-1.000000,-1,-1
13,1,254.74,177.44,37.79,93.09,-1,-1.000000,-1,-1
13,2,130.01,180.07,36.81,85.34,-1,-1.000000,-1,-1
13,3,402.13,180.94,41.44,102.01,-1,-1.000000,-1,-1
13,4,170.01,194.07,28.44,63.03,-1,-1.000000,-1,-1
13,5,100.96,183.78,34.55,81.82,-1,-1.000000,-1,-1
13,6,509.48,180.77,41.68,97.07,-1,-1.000000,-1,-1
13,7,417.41,187.08,38.34,88.52,-1,-1.000000,-1,-1
13,8,437.64,183.45,31.55,84.46,-1,-1.000000,-1,-1
13,11,212.83,194.57,21.15,55.03,-1,-1.000000,-1,-1
14,1,252.33,174.86,38.57,94.93,-1,-1.000000,-1,-1
14,2,130.27,177.17,36.57,85.50,-1,-1.000000,-1,-1
14,3,406.78,180.13,42.12,103.73,-1,-1.000000,-1,-1
14,4,167.27,191.92,28.43,63.73,-1,-1.000000,-1,-1
14,5,101.14,180.99,35.23,83.73,-1,-1.000000,-1,-1
14,6,512.72,180.06,42.22,97.27,-1,-1.000000,-1,-1
14,8,437.77,179.72,32.26,85.68,-1,-1.000000,-1,-1
14,11,212.60,193.45,20.97,54.52,-1,-1.000000,-1,-1
15,1,249.56,175.18,38.93,96.23,-1,-1.000000,-1,-1
15,2,131.32,178.03,37.36,87.48,-1,-1.000000,-1,-1
15,3,413.22,179.83,44.47,108.92,-1,-1.000000,-1,-1
15,4,165.47,193.11,28.32,63.98,-1,-1.000000,-1,-1
15,5,101.80,183.82,35.75,84.42,-1,-1.000000,-1,-1
15,6,515.64,177.83,44.32,102.61,-1,-1.000000,-1,-1
15,8,437.10,178.92,32.51,86.35,-1,-1.000000,-1,-1
15,11,212.67,196.41,20.90,54.29,-1,-1.000000,-1,-1
15,14,491.97,190.48,31.88,80.94,-1,-1.000000,-1,-1
16,1,245.86,175.35,39.40,97.97,-1,-1.000000,-1,-1
16,2,131.82,177.74,38.18,89.50,-1,-1.000000,-1,-1
16,3,419.69,178.45,46.13,112.15,-1,-1.000000,-1,-1
16,4,162.32,190.94,29.60,67.38,-1,-1.000000,-1,-1
16,5,102.60,184.97,36.29,85.29,-1,-1.000000,-1,-1
16,6,518.38,178.95,44.35,102.00,-1,-1.000000,-1,-1
16,11,212.99,196.18,21.18,54.87,-1,-1.000000,-1,-1
16,14,494.32,189.68,32.81,83.20,-1,-1.000000,-1,-1
16,15,331.51,206.26,19.41,44.02,-1,-1.000000,-1,-1
17,1,241.15,174.80,39.88,99.88,-1,-1.000000,-1,-1
17,2,131.47,178.30,39.03,91.54,-1,-1.000000,-1,-1
17,3,424.10,179.86,47.80,115.29,-1,-1.000000,-1,-1
17,4,158.92,188.84,30.18,69.93,-1,-1.000000,-1,-1
17,5,101.82,184.14,37.47,87.52,-1,-1.000000,-1,-1
17,6,520.70,178.78,45.08,103.00,-1,-1.000000,-1,-1
17,11,211.67,196.75,21.02,54.40,-1,-1.000000,-1,-1
17,14,495.85,189.34,33.55,84.69,-1,-1.000000,-1,-1
17,15,331.72,204.56,20.72,47.09,-1,-1.000000,-1,-1
17,16,377.55,202.98,20.04,47.56,-1,-1.000000,-1,-1
18,1,237.17,179.15,39.44,99.27,-1,-1.000000,-1,-1
18,2,131.25,179.84,39.57,92.93,-1,-1.000000,-1,-1
18,3,432.86,182.37,48.19,117.74,-1,-1.000000,-1,-1
18,4,154.05,189.33,30.67,72.20,-1,-1.000000,-1,-1
18,5,101.70,185.77,37.61,87.69,-1,-1.000000,-1,-1
18,6,524.08,181.35,44.85,101.39,-1,-1.000000,-1,-1
18,7,415.46,188.69,41.14,96.68,-1,-1.000000,-1,-1
18,11,210.55,198.30,21.71,56.21,-1,-1.000000,-1,-1
18,14,497.81,189.68,33.90,85.56,-1,-1.000000,-1,-1
18,15,332.49,204.01,21.23,48.26,-1,-1.000000,-1,-1
18,16,378.11,202.80,20.38,48.38,-1,-1.000000,-1,-1
19,1,236.17,180.89,39.77,100.26,-1,-1.000000,-1,-1
19,2,131.48,179.81,39.87,94.08,-1,-1.000000,-1,-1
19,3,442.48,184.01,47.84,117.98,-1,-1.000000,-1,-1
19,4,154.30,188.91,30.06,72.41,-1,-1.000000,-1,-1
19,5,103.78,185.79,38.07,89.00,-1,-1.000000,-1,-1
19,6,527.63,182.37,46.09,103.36,-1,-1.000000,-1,-1
19,7,418.30,186.84,40.77,97.28,-1,-1.000000,-1,-1
19,11,211.68,198.21,22.27,57.53,-1,-1.000000,-1,-1
20,1,233.81,177.65,40.82,103.19,-1,-1.000000,-1,-1
20,2,135.28,176.56,40.40,96.42,-1,-1.000000,-1,-1
20,3,457.45,177.51,50.17,124.49,-1,-1.000000,-1,-1
20,4,150.51,188.33,30.43,73.29,-1,-1.000000,-1,-1
20,5,108.51,183.86,38.22,90.11,-1,-1.000000,-1,-1
20,6,533.60,179.49,47.63,107.35,-1,-1.000000,-1,-1
20,7,425.33,184.23,40.33,96.17,-1,-1.000000,-1,-1
20,11,213.73,197.51,22.64,58.68,-1,-1.000000,-1,-1
20,14,508.49,189.15,35.24,88.81,-1,-1.000000,-1,-1
21,1,233.15,176.42,40.92,103.63,-1,-1.000000,-1,-1
21,2,138.37,175.33,40.60,97.28,-1,-1.000000,-1,-1
21,3,467.65,175.04,51.35,127.56,-1,-1.000000,-1,-1
21,5,112.23,182.48,37.75,89.84,-1,-1.000000,-1,-1
21,6,539.68,178.39,48.26,108.84,-1,-1.000000,-1,-1
21,7,429.32,183.25,40.17,96.37,-1,-1.000000,-1,-1
21,11,216.12,196.58,22.30,57.79,-1,-1.000000,-1,-1
21,14,511.54,189.29,35.68,89.92,-1,-1.000000,-1,-1
21,16,391.33,206.73,19.10,45.33,-1,-1.000000,-1,-1
22,1,231.54,173.36,42.63,108.29,-1,-1.000000,-1,-1
22,2,142.81,172.92,40.07,96.91,-1,-1.000000,-1,-1
22,3,485.24,172.81,53.75,131.26,-1,-1.000000,-1,-1
22,5,117.33,181.96,37.46,89.68,-1,-1.000000,-1,-1
22,6,547.30,177.33,48.86,110.68,-1,-1.000000,-1,-1
22,7,435.50,182.89,40.52,97.07,-1,-1.000000,-1,-1
22,11,215.35,196.63,22.47,58.23,-1,-1.000000,-1,-1
22,16,393.88,207.32,19.04,45.20,-1,-1.000000,-1,-1
23,1,230.24,172.20,42.85,108.74,-1,-1.000000,-1,-1
23,2,148.84,172.02,39.74,96.72,-1,-1.000000,-1,-1
23,3,501.47,175.16,56.66,134.55,-1,-1.000000,-1,-1
23,5,123.14,181.13,37.45,90.23,-1,-1.000000,-1,-1
23,6,557.39,176.93,49.56,112.64,-1,-1.000000,-1,-1
23,7,442.55,182.78,41.00,97.96,-1,-1.000000,-1,-1
24,1,230.14,171.78,44.31,112.09,-1,-1.000000,-1,-1
24,2,153.55,172.36,39.97,98.57,-1,-1.000000,-1,-1
24,3,516.79,178.69,56.64,133.19,-1,-1.000000,-1,-1
24,5,128.55,182.14,37.54,91.07,-1,-1.000000,-1,-1
24,6,565.45,176.15,50.97,115.95,-1,-1.000000,-1,-1
24,7,449.34,184.06,41.36,98.92,-1,-1.000000,-1,-1
25,1,229.10,171.64,47.65,117.83,-1,-1.000000,-1,-1
25,2,159.57,176.42,39.34,98.59,-1,-1.000000,-1,-1
25,3,531.72,177.50,59.50,139.04,-1,-1.000000,-1,-1
25,5,134.22,183.86,38.11,93.31,-1,-1.000000,-1,-1
25,6,574.88,177.16,51.52,117.82,-1,-1.000000,-1,-1
25,7,456.61,186.53,41.80,99.92,-1,-1.000000,-1,-1
25,14,490.15,186.31,38.46,98.63,-1,-1.000000,-1,-1
26,1,230.24,172.88,48.51,118.74,-1,-1.000000,-1,-1
26,2,166.05,178.02,39.83,101.16,-1,-1.000000,-1,-1
26,3,553.84,171.29,62.50,145.70,-1,-1.000000,-1,-1
26,5,141.76,185.17,38.49,95.43,-1,-1.000000,-1,-1
26,6,579.53,176.78,52.22,119.41,-1,-1.000000,-1,-1
26,7,464.56,187.48,42.52,101.57,-1,-1.000000,-1,-1
26,14,489.80,186.09,39.07,100.17,-1,-1.000000,-1,-1
26,15,383.67,213.62,20.35,46.31,-1,-1.000000,-1,-1
27,1,230.04,172.12,51.65,124.81,-1,-1.000000,-1,-1
27,2,173.58,179.28,40.13,102.76,-1,-1.000000,-1,-1
27,3,573.59,168.87,66.38,158.42,-1,-1.000000,-1,-1
27,5,149.61,186.34,39.00,97.51,-1,-1.000000,-1,-1
27,7,473.25,188.50,43.00,102.18,-1,-1.000000,-1,-1
27,14,502.49,186.75,38.09,99.60,-1,-1.000000,-1,-1
27,15,388.40,214.30,20.43,46.48,-1,-1.000000,-1,-1
27,16,437.14,215.74,17.89,42.11,-1,-1.000000,-1,-1
28,1,229.78,171.20,52.00,125.82,-1,-1.000000,-1,-1
28,2,178.63,177.17,40.36,103.99,-1,-1.000000,-1,-1
28,3,585.34,167.85,67.98,162.24,-1,-1.000000,-1,-1
28,5,156.32,184.85,39.41,98.93,-1,-1.000000,-1,-1
28,7,481.09,187.58,43.06,101.72,-1,-1.000000,-1,-1
28,14,511.49,186.88,36.92,98.29,-1,-1.000000,-1,-1
28,15,400.33,209.20,22.04,50.25,-1,-1.000000,-1,-1
28,16,442.86,216.90,17.73,41.73,-1,-1.000000,-1,-1
29,1,224.67,168.93,53.90,129.98,-1,-1.000000,-1,-1
29,2,183.10,175.71,41.05,106.37,-1,-1.000000,-1,-1
29,3,583.88,172.17,58.16,139.18,-1,-1.000000,-1,-1
29,5,160.91,184.92,39.26,98.78,-1,-1.000000,-1,-1
29,7,486.96,186.57,44.23,104.14,-1,-1.000000,-1,-1
29,14,517.32,183.62,37.83,101.10,-1,-1.000000,-1,-1
29,15,407.15,209.74,21.70,49.62,-1,-1.000000,-1,-1
30,1,220.51,170.63,55.23,134.09,-1,-1.000000,-1,-1
30,2,186.40,175.15,41.81,109.19,-1,-1.000000,-1,-1
30,3,589.53,183.76,49.35,117.87,-1,-1.000000,-1,-1
30,5,163.29,186.25,40.96,103.24,-1,-1.000000,-1,-1
30,7,492.22,188.13,46.11,108.28,-1,-1.000000,-1,-1
30,14,522.63,186.96,38.30,103.43,-1,-1.000000,-1,-1
30,15,412.59,213.26,22.03,50.68,-1,-1.000000,-1,-1
30,16,457.11,216.41,18.76,44.49,-1,-1.000000,-1,-1
31,1,218.79,166.84,56.66,137.54,-1,-1.000000,-1,-1
31,2,190.42,173.65,42.22,110.88,-1,-1.000000,-1,-1
31,3,599.72,184.36,49.10,117.27,-1,-1.000000,-1,-1
31,5,167.53,184.19,41.84,104.90,-1,-1.000000,-1,-1
31,7,496.01,187.44,46.89,109.84,-1,-1.000000,-1,-1
31,14,529.66,188.27,37.43,102.33,-1,-1.000000,-1,-1
31,15,416.83,211.95,21.96,51.07,-1,-1.000000,-1,-1
31,16,463.13,217.25,18.77,44.50,-1,-1.000000,-1,-1
32,1,214.92,164.72,59.24,143.30,-1,-1.000000,-1,-1
32,2,193.59,173.23,42.79,112.37,-1,-1.000000,-1,-1
32,5,172.94,183.37,42.81,106.79,-1,-1.000000,-1,-1
32,7,503.02,185.22,47.42,110.40,-1,-1.000000,-1,-1
32,14,538.08,184.84,37.97,105.12,-1,-1.000000,-1,-1
32,15,422.84,208.13,23.22,54.48,-1,-1.000000,-1,-1
32,16,469.41,212.52,19.77,47.25,-1,-1.000000,-1,-1
33,1,210.25,162.65,62.19,149.93,-1,-1.000000,-1,-1
33,5,176.63,183.71,42.97,106.82,-1,-1.000000,-1,-1
33,7,510.03,185.01,47.76,110.56,-1,-1.000000,-1,-1
33,14,545.47,184.20,38.01,106.14,-1,-1.000000,-1,-1
33,15,429.83,206.70,23.67,55.75,-1,-1.000000,-1,-1
33,16,475.24,212.92,19.79,47.19,-1,-1.000000,-1,-1
33,19,414.95,210.75,20.98,50.00,-1,-1.000000,-1,-1
34,1,204.01,165.03,62.72,151.81,-1,-1.000000,-1,-1
34,5,178.91,186.45,42.98,106.77,-1,-1.000000,-1,-1
34,7,515.20,186.25,49.74,114.50,-1,-1.000000,-1,-1
34,14,553.40,187.87,38.04,106.49,-1,-1.000000,-1,-1
34,15,435.36,209.37,23.66,55.58,-1,-1.000000,-1,-1
34,16,480.51,215.69,19.81,47.16,-1,-1.000000,-1,-1
34,19,418.46,210.70,20.98,50.00,-1,-1.000000,-1,-1
34,20,269.79,206.83,24.18,59.80,-1,-1.000000,-1,-1
35,1,195.39,164.10,62.52,151.79,-1,-1.000000,-1,-1
35,5,180.53,184.90,44.47,111.27,-1,-1.000000,-1,-1
35,7,521.76,188.01,50.72,115.97,-1,-1.000000,-1,-1
35,14,560.44,191.26,37.59,105.27,-1,-1.000000,-1,-1
35,15,441.02,209.36,23.99,56.35,-1,-1.000000,-1,-1
35,16,485.18,216.73,19.95,47.79,-1,-1.000000,-1,-1
35,20,272.49,208.05,24.30,60.12,-1,-1.000000,-1,-1
36,1,193.44,161.18,63.62,154.89,-1,-1.000000,-1,-1
36,5,183.87,184.86,45.10,112.85,-1,-1.000000,-1,-1
36,7,529.62,187.40,51.74,117.78,-1,-1.000000,-1,-1
36,14,568.00,189.26,39.19,110.01,-1,-1.000000,-1,-1
36,15,437.72,212.15,23.30,54.72,-1,-1.000000,-1,-1
36,16,493.45,217.76,19.70,47.37,-1,-1.000000,-1,-1
36,20,277.29,206.91,24.35,60.18,-1,-1.000000,-1,-1
37,1,191.27,162.01,65.11,158.58,-1,-1.000000,-1,-1
37,2,214.61,172.84,53.17,142.01,-1,-1.000000,-1,-1
37,7,538.41,189.11,52.57,119.08,-1,-1.000000,-1,-1
37,14,576.20,190.45,39.83,113.06,-1,-1.000000,-1,-1
37,15,442.52,212.41,23.53,55.26,-1,-1.000000,-1,-1
37,16,501.15,218.13,19.93,48.51,-1,-1.000000,-1,-1
37,20,284.12,208.59,24.44,60.18,-1,-1.000000,-1,-1
38,1,184.67,159.79,67.73,161.85,-1,-1.000000,-1,-1
38,2,228.46,169.65,49.94,134.88,-1,-1.000000,-1,-1
38,7,552.65,186.52,54.18,122.13,-1,-1.000000,-1,-1
38,14,581.36,190.73,40.36,114.55,-1,-1.000000,-1,-1
38,16,514.58,216.30,20.77,50.89,-1,-1.000000,-1,-1
38,20,293.63,205.66,25.31,62.24,-1,-1.000000,-1,-1
39,1,181.89,161.53,69.32,161.73,-1,-1.000000,-1,-1
39,2,238.96,167.74,48.04,131.23,-1,-1.000000,-1,-1
39,7,563.59,184.87,55.74,125.19,-1,-1.000000,-1,-1
39,15,462.35,212.15,23.58,55.21,-1,-1.000000,-1,-1
39,16,521.55,216.64,20.98,51.42,-1,-1.000000,-1,-1
39,20,300.52,205.27,25.13,61.62,-1,-1.000000,-1,-1
40,1,181.76,160.95,73.45,168.06,-1,-1.000000,-1,-1
40,2,252.14,170.97,46.90,128.47,-1,-1.000000,-1,-1
40,5,213.43,178.69,57.33,143.24,-1,-1.000000,-1,-1
40,7,577.64,185.53,57.55,129.56,-1,-1.000000,-1,-1
40,15,468.12,212.33,23.76,55.64,-1,-1.000000,-1,-1
40,16,536.90,216.99,22.59,55.04,-1,-1.000000,-1,-1
40,20,310.85,205.79,25.34,62.02,-1,-1.000000,-1,-1
41,1,184.14,158.18,74.79,171.04,-1,-1.000000,-1,-1
41,2,267.54,168.93,48.28,133.94,-1,-1.000000,-1,-1
41,5,230.61,178.69,53.38,134.27,-1,-1.000000,-1,-1
41,7,590.66,187.07,53.58,123.48,-1,-1.000000,-1,-1
41,16,544.67,217.34,22.92,55.86,-1,-1.000000,-1,-1
41,20,325.59,203.96,25.93,63.49,-1,-1.000000,-1,-1
42,1,186.82,155.18,75.22,172.75,-1,-1.000000,-1,-1
42,2,281.50,166.24,48.87,136.59,-1,-1.000000,-1,-1
42,5,244.87,177.41,52.94,134.99,-1,-1.000000,-1,-1
42,7,598.89,187.10,54.11,124.71,-1,-1.000000,-1,-1
42,20,338.45,203.28,26.22,64.03,-1,-1.000000,-1,-1
43,1,184.34,150.16,79.34,183.65,-1,-1.000000,-1,-1
43,2,295.34,164.55,50.60,140.79,-1,-1.000000,-1,-1
43,5,257.73,175.01,53.58,137.80,-1,-1.000000,-1,-1
43,20,351.76,202.36,26.75,65.53,-1,-1.000000,-1,-1
44,1,176.56,141.27,83.81,195.39,-1,-1.000000,-1,-1
44,2,304.63,160.06,51.94,144.93,-1,-1.000000,-1,-1
44,5,267.99,174.10,51.16,132.38,-1,-1.000000,-1,-1
44,20,359.17,202.02,26.90,66.08,-1,-1.000000,-1,-1
44,29,535.18,211.05,25.84,59.77,-1,-1.000000,-1,-1
45,1,170.24,145.37,85.82,197.41,-1,-1.000000,-1,-1
45,2,317.99,157.69,53.66,147.75,-1,-1.000000,-1,-1
45,5,279.66,173.78,51.30,133.39,-1,-1.000000,-1,-1
45,20,370.37,202.56,27.28,67.57,-1,-1.000000,-1,-1
45,29,548.90,211.90,25.90,59.98,-1,-1.000000,-1,-1
46,1,167.10,144.57,88.58,201.22,-1,-1.000000,-1,-1
46,2,331.65,154.87,55.55,151.35,-1,-1.000000,-1,-1
46,5,290.33,168.46,54.66,140.90,-1,-1.000000,-1,-1
46,20,379.06,202.36,27.59,68.34,-1,-1.000000,-1,-1
46,29,566.38,210.68,25.33,58.57,-1,-1.000000,-1,-1
46,32,264.74,202.90,26.45,67.16,-1,-1.000000,-1,-1
47,1,161.48,141.09,90.24,204.50,-1,-1.000000,-1,-1
47,2,340.54,154.46,57.55,154.60,-1,-1.000000,-1,-1
47,5,296.98,165.82,56.79,145.63,-1,-1.000000,-1,-1
47,29,577.14,209.50,25.51,58.81,-1,-1.000000,-1,-1
47,32,268.81,202.06,25.69,65.29,-1,-1.000000,-1,-1
48,1,147.57,128.86,94.51,217.86,-1,-1.000000,-1,-1
48,2,349.36,151.77,61.14,163.52,-1,-1.000000,-1,-1
48,5,303.79,165.47,58.28,148.69,-1,-1.000000,-1,-1
48,29,586.18,211.20,25.24,58.19,-1,-1.000000,-1,-1
48,32,271.64,202.60,26.30,67.03,-1,-1.000000,-1,-1
49,1,132.83,128.61,94.13,219.76,-1,-1.000000,-1,-1
49,2,358.58,152.66,62.55,165.62,-1,-1.000000,-1,-1
49,5,311.47,164.73,59.83,152.38,-1,-1.000000,-1,-1
49,29,595.71,211.40,25.13,57.95,-1,-1.000000,-1,-1
49,32,276.02,202.79,25.71,65.48,-1,-1.000000,-1,-1
49,38,297.89,206.81,21.64,60.69,-1,-1.000000,-1,-1
50,1,120.67,129.27,96.40,224.16,-1,-1.000000,-1,-1
50,2,369.29,146.65,66.25,175.33,-1,-1.000000,-1,-1
50,5,319.28,164.48,61.19,155.66,-1,-1.000000,-1,-1
50,32,280.28,206.43,25.28,64.24,-1,-1.000000,-1,-1
50,38,304.08,210.21,21.75,60.76,-1,-1.000000,-1,-1
51,1,101.37,127.04,102.92,235.35,-1,-1.000000,-1,-1
51,2,381.67,145.00,67.27,177.74,-1,-1.000000,-1,-1
51,5,329.95,160.56,63.30,160.72,-1,-1.000000,-1,-1
51,32,284.80,207.00,25.68,65.25,-1,-1.000000,-1,-1
51,38,312.50,210.48,21.08,58.59,-1,-1.000000,-1,-1
51,41,10.64,215.05,47.18,91.85,-1,-1.000000,-1,-1
52,1,83.71,118.60,112.69,255.46,-1,-1.000000,-1,-1
52,2,388.50,141.84,69.53,184.32,-1,-1.000000,-1,-1
52,5,335.17,157.15,65.95,167.09,-1,-1.000000,-1,-1
52,32,287.38,204.45,26.31,66.99,-1,-1.000000,-1,-1
52,38,315.59,207.54,21.97,60.83,-1,-1.000000,-1,-1
52,41,11.28,215.15,47.17,91.52,-1,-1.000000,-1,-1
53,1,64.31,122.84,118.53,267.01,-1,-1.000000,-1,-1
53,2,391.75,134.91,73.77,198.27,-1,-1.000000,-1,-1
53,5,337.86,153.30,68.38,172.68,-1,-1.000000,-1,-1
53,32,286.17,205.51,26.51,67.64,-1,-1.000000,-1,-1
53,38,316.79,209.32,21.65,59.50,-1,-1.000000,-1,-1
53,41,7.23,218.81,48.14,93.53,-1,-1.000000,-1,-1
54,1,32.61,111.43,124.20,282.18,-1,-1.000000,-1,-1
54,2,396.56,128.48,76.78,208.03,-1,-1.000000,-1,-1
54,5,339.09,149.92,71.64,180.53,-1,-1.000000,-1,-1
54,32,282.07,203.23,26.17,66.55,-1,-1.000000,-1,-1
54,38,314.09,205.09,23.04,62.51,-1,-1.000000,-1,-1
54,41,0.46,216.50,48.60,95.58,-1,-1.000000,-1,-1
54,42,213.75,212.98,23.23,56.80,-1,-1.000000,-1,-1
55,1,3.44,101.92,125.40,289.30,-1,-1.000000,-1,-1
55,2,397.37,123.44,77.70,211.81,-1,-1.000000,-1,-1
55,5,336.78,144.83,74.24,187.32,-1,-1.000000,-1,-1
55,32,275.90,198.33,26.25,66.81,-1,-1.000000,-1,-1
55,38,309.82,202.92,22.65,60.89,-1,-1.000000,-1,-1
55,41,-1.26,217.00,49.25,96.85,-1,-1.000000,-1,-1
55,42,215.09,212.28,23.50,57.48,-1,-1.000000,-1,-1
55,43,142.88,211.32,22.11,56.80,-1,-1.000000,-1,-1
55,45,175.77,210.37,24.10,56.24,-1,-1.000000,-1,-1
56,1,-19.87,93.75,121.69,294.42,-1,-1.000000,-1,-1
56,2,398.05,119.60,79.16,217.58,-1,-1.000000,-1,-1
56,5,333.03,139.06,77.91,196.89,-1,-1.000000,-1,-1
56,32,266.60,195.19,26.18,66.91,-1,-1.000000,-1,-1
56,38,302.83,198.71,23.28,62.30,-1,-1.000000,-1,-1
56,43,140.24,208.71,22.37,57.48,-1,-1.000000,-1,-1
56,45,173.61,208.82,24.04,56.11,-1,-1.000000,-1,-1
56,46,108.32,200.85,28.40,67.31,-1,-1.000000,-1,-1
56,47,510.86,204.41,24.62,60.56,-1,-1.000000,-1,-1
57,1,-33.02,89.96,124.74,301.79,-1,-1.000000,-1,-1
